university_id,source_url,discovery_depth,parent_url,link_url,link_text,link_type_hint,same_domain,keyword_match,confidence_level,requires_human_attention,blocking_status,notes,observed_at_utc
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.unirc.it/#content,Salta al contenuto principale,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.unirc.it/ateneo/dipartimenti,Dipartimenti,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.unirc.it/studiare/iscrizioni-e-immatricolazioni,Immatricolazioni 2025/2026,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.unirc.it/studiare/servizi-studenti,Servizi studenti,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.unirc.it/studiare/iscrizioni-e-immatricolazioni/segreterie,Segreteria studenti,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.unirc.it/studiare/orientamento,Orientamento,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.unirc.it/tutte-le-notizie,News Eventi Avvisi,unknown,yes,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.instagram.com/unircmedi/,Instagram,unknown,no,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://whatsapp.com/channel/0029Vb4MdRTKAwEkzANHNB3p,Whatsapp,unknown,no,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.facebook.com/unircmedi/,Facebook,unknown,no,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://t.me/unircmedi,Telegram,unknown,no,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://x.com/UniRCMedi,X,unknown,no,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
it-unirc,https://www.unirc.it/,0,https://www.unirc.it/,https://www.youtube.com/UniRCTV,YouTube,unknown,no,no,low,yes,needs_human_review,Observed on approved source page with bounded discovery controls.,2026-05-18T14:20:17Z
